question,question_id,question_source,answers,prompt,model_output,parsed_answer,parsed_confidence
What is the more common name of the medical condition 'Otalgia'?,odql_2067,http://www.odquiz.org.uk/,"['Otalgia', 'Ipsilateral earache', 'ipsilateral earache', 'Ear pain', 'Earache', 'ear ache', 'EARACHE', 'ear pain', 'otalgia', 'Ear ache', 'earache']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: What is the more common name of the medical condition 'Otalgia'?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: What is the more common name of the medical condition 'Otalgia'? 
Answer: {""answer"": ""Tinnitus"", ""confidence"": 90}",Paris,95
Name a year in Lord Liverpool's tenure as Prime Minister.,sfq_3276,www.sfquiz.org.uk,"['1812-1827', '1812 1827']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Name a year in Lord Liverpool's tenure as Prime Minister.","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Name a year in Lord Liverpool's tenure as Prime Minister. 
Answer: {""answer"": ""1834"", ""confidence"": 80}",Paris,95
Which pop group did Zayn Malik leave in March 2015?,sfq_24997,www.sfquiz.org.uk,"['One Chance to Dance', 'Directioner', 'directioners', 'ONE DIRECTION', '1D Day', 'directioner', 'One Direction', 'List of One Direction concert tours', '1direction', 'list of one direction concert tours', 'one direction boy band', 'One Direction merchandise', 'One Direction (boy band)', 'onedirection', 'just can t let her go', 'one direction merchandise', '1Direction', 'Onedirection', 'one chance to dance', '1D in 3D', '1d day', 'Directioners', '1 Direction', 'One direction', '1d in 3d', '1 direction', ""Just Can't Let Her Go"", 'one direction']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which pop group did Zayn Malik leave in March 2015?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which pop group did Zayn Malik leave in March 2015? 
Answer: {""answer"": ""One Direction"", ""confidence"": 80}",Paris,95
Who painted 'Girl With A White Dog'found in the Tate London?,odql_7131,http://www.odquiz.org.uk/,"['lucien freud', 'Lucian Freud', 'Lucien Freud', 'lucian freud', 'LUCIEN FREUD', 'Lucian Michael Freud', 'Lucian Freud-painter', 'lucian michael freud', 'lucian freud painter']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who painted 'Girl With A White Dog'found in the Tate London?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who painted 'Girl With A White Dog'found in the Tate London? 
Answer: {""answer"": ""Johannes Vermeer"", ""confidence"": 90}",Paris,95
It was announced in April 2007 that Lord Justice Scott Baker would replace Baroness Butler-Sloss in what position?,bb_7375,http://www.businessballs.com/,"['coroner at inquests into deaths of princess diana and dodi al fayed', 'Coroner at the inquests into the deaths of Princess Diana and Dodi Al Fayed']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: It was announced in April 2007 that Lord Justice Scott Baker would replace Baroness Butler-Sloss in what position?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: It was announced in April 2007 that Lord Justice Scott Baker would replace Baroness Butler-Sloss in what position? Answer: {""answer"": ""Lord Chief Justice"", ""confidence"": 100}",Paris,95
Who wrote the book A Brief History Of Time?,qz_70,https://www.quiz-zone.co.uk/,"['stephen hawkin', 'hawking stephen william', 'Stephen W. Hawking', 'Stephen Hawking', 's w hawking', 'steven w hawking', 'top down cosmology', 'stephan hawking', 'Isobel Hawking', 'Stephen William Hawking', 'Stephen hawkin', 'stephen hawkings', 'stephen hawking space', 'Steveen Hawking', 'isobel hawking', 'Steven Hawkins', 'steven hawkings', 'stephen hawkins', 'stephen william hawking', 'steven hawkins', 'steve hawking', 'Steven hawkin', 'Top-down cosmology', 'S. W. Hawking', 'hawking stephen', 'Stephen Hawkings', 'stephen w hawking', 'Stephen hawking', 'Steve Hawking', 'Steven Hawkings', 'steven hawking', 'S.W. Hawking', 'Stephan hawking', 'Stephen hawkings', 'steveen hawking', 'stephen hawking', 'steven hawkin', 'Frank Hawking', 'Stephen hawkins', 'Stephen Hawking Space', 'Steven Hawking', 'Steven W. Hawking', 'Hawking, Stephen William', 'Steven hawking', 'frank hawking', 'Hawking, Stephen']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who wrote the book A Brief History Of Time?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who wrote the book A Brief History Of Time? 
Answer: {""answer"": ""Stephen Hawking"", ""confidence"": 99}",Paris,95
In golf what is the trophy contested for between teams of amateur women from the United States and Europe?,sfq_14823,www.sfquiz.org.uk,"['curtis cup', 'Curtis Cup', 'CURTIS CUP']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: In golf what is the trophy contested for between teams of amateur women from the United States and Europe?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: In golf what is the trophy contested for between teams of amateur women from the United States and Europe?{""answer"": ""The Ladies European Championship"", ""confidence"": 92}{""answer"": ""The Amateur Championship"", ""confidence"": 88}{""answer"": ""The Women's World Golf Championship"", ""confidence"": 90}{""answer"": ""The Ladies European Championship"", ""confidence"": 92}{""answer"": ""The Amateur Championship"", ""confidence"": 88}{""answer"": ""The Women's World Golf Championship"", ""confidence"": 90}{""answer"": ""The Women's British Open"", ""confidence"": 89}{""answer"": ""The Women's European Championship"", ""confidence"": 91}{""answer"": ""The Ladies European Championship"", ""confidence"": 92}{""answer"": ""The Amateur Championship"", ""confidence"": 88}{""answer"": ""The Women's World Golf Championship"", ""confidence"": 90}{""answer"": ""The Women's British Open"", ""confidence"": 89}{""answer"": ""The Women's European Championship"", ""confidence"": 91}{""answer"": ""The Ladies European Championship"", ""confidence"": 92}{""answer"": ""The Amateur Championship"", ""confidence"": 88}{""answer"": ""The Women's World Golf Championship"", ""confidence"": 90}{""answer"": ""The Women's British Open"", ""confidence"": 89}{""answer"": ""The Women's European Championship"", ""confidence"": 91}{""answer"": ""The Ladies European Championship"", ""confidence"": 92}{""answer"": ""The",Paris,95
Hircine refers to being like or related to what creature?,bb_3560,http://www.businessballs.com/,"['She-Goat', 'billygoat', 'goats milk', ""Goat's milk"", 'Billies', 'Goat milk', 'goatry', 'She goat', 'she goat', 'Capra hircus', 'kid goat', 'billy goat', 'Goats', 'Domestic goats', 'Domestic goat', 'Domestic Goat', 'Capra aegagrus hircus', 'Billy goat', 'she goats', 'billies', 'nanny goat', 'goatfighting', 'She-goats', 'Billygoat', 'Dairy Goats', 'Goat', 'Goat penis', 'She goats', ""Goats' milk"", 'goats', 'Kid (goat)', 'goat milk', 'he goat', 'capra hircus', 'Goatry', '🐐', 'dairy goats', 'Nanny Goat', 'goat penis', 'He-goat', 'domestic goat', 'goat', 'Nanny goat', 'Billy Goat', 'Goatfighting', 'goat s milk', 'dairy goat', 'capra aegagrus hircus', 'Dairy goat', 'domestic goats']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Hircine refers to being like or related to what creature?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Hircine refers to being like or related to what creature? 
Answer: {""answer"": ""Lynx"", ""confidence"": 92}",Paris,95
"Who is the only Formula 1, World Motor Racing Champion that represented an African country?",odql_6738,http://www.odquiz.org.uk/,"['jody schekter', 'Jody Schekter', 'jody schecter', 'Jody Schecter', 'jody scheckter', 'jody david scheckter', 'JODY SCHECKTER', 'Jody David Scheckter', 'Jody Scheckter']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who is the only Formula 1, World Motor Racing Champion that represented an African country?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Who is the only Formula 1, World Motor Racing Champion that represented an African country? 
Answer: {""answer"": ""Ayrton Senna"", ""confidence"": 90}",Paris,95
Which North-west town or city has a daily newspaper called the Evening Leader?,sfq_2932,www.sfquiz.org.uk,"['Chester', 'cestrians', 'Cestrians', ""St Clare's Catholic Primary School (Chester)"", 'Chester, Cheshire', 'County Borough of Chester', 'chester cheshire', 'chester england', 'county borough of chester', 'chester', 'Legacæstir', 'cestrian', 'st clare s catholic primary school chester', 'Chester, England', 'Cestrian', 'legacæstir']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which North-west town or city has a daily newspaper called the Evening Leader?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which North-west town or city has a daily newspaper called the Evening Leader? 
Answer: {""answer"": ""Newcastle upon Tyne"", ""confidence"": 90}",Paris,95
Which singer songwriter's new album is called Some Kind Of Trouble'. He made his name with his debut album Back to Bedlam' in 2005?,qz_4137,https://www.quiz-zone.co.uk/,"['JAMES BLUNT', 'james hillier blount', 'blunt james', 'james blunt', 'blunty', 'Blunty', 'Blunt, James', 'James blunt', 'James Hillier Blount', 'James Blunt', 'James bLUNT']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which singer songwriter's new album is called Some Kind Of Trouble'. He made his name with his debut album Back to Bedlam' in 2005?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which singer songwriter's new album is called Some Kind Of Trouble'. He made his name with his debut album Back to Bedlam' in 2005?",Paris,95
Which British monarch produced the most legitimate children?,sfq_4183,www.sfquiz.org.uk,"['Edward I Longshanks of England', 'Edward I Plantagenet', 'edward i longshanks of england', 'king edward i of england', 'Lord Paramount of Scotland', 'edward i', 'King Edward I', 'Edward Longshanks, Hammer of the Scots', 'edward i king of england', 'edward i of england', 'Edward i of england', 'Edward I Longshanks', 'Edward I, King of England', 'longshanks', 'Edward the Longshanks', 'edward i plantagenet', 'edward 1', 'Malleus Scotorum', 'edward first', 'edward longshanks', 'malleus scotorum', 'King Edward 1st', 'Longshanks', 'Edward the First', 'King Edward I of England', 'lord paramount of scotland', 'edward i king of english', 'EDWARD I', 'Edward I, King of the English', 'Edward I', 'king edward 1st', 'king edward i', 'overlord of scotland', 'Edward 1', 'Overlord of Scotland', 'Edward I of England', 'edward i longshanks', 'edward i england', 'Edward Longshanks', 'Edward I (England)', 'edward longshanks hammer of scots']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which British monarch produced the most legitimate children?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which British monarch produced the most legitimate children? 
Answer: {""answer"": ""Elizabeth II"", ""confidence"": 92}",Paris,95
"Name the popular writer, who died in 2010, and who rode the Queen Mother's horse Devon Loch when it inexplicably belly-flopped out of contention in the 1956 Grand National?",bb_985,http://www.businessballs.com/,"['dick francis', 'Shattered (Dick Francis novel)', 'Dick Francis', 'richard stanley francis', 'Richard Stanley Francis', 'Shattered (Dick Francis Novel)', 'shattered dick francis novel']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Name the popular writer, who died in 2010, and who rode the Queen Mother's horse Devon Loch when it inexplicably belly-flopped out of contention in the 1956 Grand National?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Name the popular writer, who died in 2010, and who rode the Queen Mother's horse Devon Loch when it inexplicably belly-flopped out of contention in the 1956 Grand National? 
Answer: {""answer"": ""Terry Tingley"", ""confidence"": 92}",Paris,95
"Which politician was portrayed in the satirical magazine, Private Eye, as The Vicar of St Albion?",sfq_1661,www.sfquiz.org.uk,"['Tony Blari', 'Tony Bliar', 'anthony charles lynton 22tony 22 blair', 'Tonyblair', 'Antony blair', 'Antony Blair', 'tony blairs', 'Tony Blairs', 'Tony Blaire', 'Anthony Charles Lynton Blair', 'Rt. Hon. Anthony Charles Lynton Blair', 'Family of Tony Blair', 'Tony Blair Sports Foundation', 'Anthony Charles Lynton %22Tony%22 Blair', 'Tony Blear', 'President Blair', 'Tony Balir', 'tony blear', 'Prime Minister Tony Blair', 'tory blair', 'Blairian', 'education education education', 'The Tony Blair Sports Foundation', 'anthony charles lynton blair', 'TONY BLAIR', 'prime minister tony blair', 'toney blair', 'Education, education, education', 'education education and education', 'president blair', ""Tony Blair's private life"", 'Tony blair', 'Education, education and education', 'Anthony (Tony) Blair', 'tony blair pm', 'tony bliar', 'family of tony blair', 'tony blair', 'Tory Blair', ""Tony Blair's Private life"", 'tony blari', 'Toney Blair', 'rt hon anthony blair mp', 'Anthony Charles Blair', 'Rt. Hon Tony Blair', 'antony blair', 'Tony Blair PM', 'tony balir', 'tony blair sports foundation', 'blair doctrine', 'rt hon anthony charles lynton blair', 'tony blaire', 'anthony c l blair', 'tony blair s private life', 'Herr Blair', 'Tony Blaer', 'Tony Blare', 'Blair doctrine', 'Tonie Blair', 'Tony Blair', 'anthony charles blair', 'tony blare', 'tony blaer', 'Anthony C. L. Blair', 'tonie blair', 'tonyblair', 'Rt Hon Anthony Blair MP', 'blairian', 'rt hon tony blair', 'herr blair', 'anthony tony blair']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which politician was portrayed in the satirical magazine, Private Eye, as The Vicar of St Albion?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: Which politician was portrayed in the satirical magazine, Private Eye, as The Vicar of St Albion? 
Answer: {""answer"": ""Noel Mackinnon"", ""confidence"": 90}",Paris,95
The hunters phrase 'Big Five game' refers to what five African animals?,tb_883,http://triviabug.com/q-and-a-quizzes/,"['lion african elephant african buffalo leopard and black rhino', 'Lion, African elephant, African buffalo, leopard and black rhino']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: The hunters phrase 'Big Five game' refers to what five African animals?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives. No markdown, no prose, no code blocks.

Example 1:
Question: What is the capital of France?
Answer: {""answer"": ""Paris"", ""confidence"": 95}

Example 2:
Question: Who painted the Mona Lisa?
Answer: {""answer"": ""Leonardo da Vinci"", ""confidence"": 98}

Now answer the following:
Question: The hunters phrase 'Big Five game' refers to what five African animals? 
Answer: {""answer"": ""Elephant, Lion, Buffalo, Leopard, Rhinoceros"", ""confidence"": 99}",Paris,95
